,Serial,Model,Target Timestamp,CLEANING-10W,CLEANING-9W,CLEANING-8W,CLEANING-7W,CLEANING-6W,CLEANING-5W,CLEANING-4W,CLEANING-3W,CLEANING-2W,CLEANING-1W,FAULT-10W,FAULT-9W,FAULT-8W,FAULT-7W,FAULT-6W,FAULT-5W,FAULT-4W,FAULT-3W,FAULT-2W,FAULT-1W,ngr1-10W,ngr1-9W,ngr1-8W,ngr1-7W,ngr1-6W,ngr1-5W,ngr1-4W,ngr1-3W,ngr1-2W,ngr1-1W,ngr2-10W,ngr2-9W,ngr2-8W,ngr2-7W,ngr2-6W,ngr2-5W,ngr2-4W,ngr2-3W,ngr2-2W,ngr2-1W,ngr3-10W,ngr3-9W,ngr3-8W,ngr3-7W,ngr3-6W,ngr3-5W,ngr3-4W,ngr3-3W,ngr3-2W,ngr3-1W,numacqua-10W,numacqua-9W,numacqua-8W,numacqua-7W,numacqua-6W,numacqua-5W,numacqua-4W,numacqua-3W,numacqua-2W,numacqua-1W,numcaffegenerale-10W,numcaffegenerale-9W,numcaffegenerale-8W,numcaffegenerale-7W,numcaffegenerale-6W,numcaffegenerale-5W,numcaffegenerale-4W,numcaffegenerale-3W,numcaffegenerale-2W,numcaffegenerale-1W,numcaffegr1-10W,numcaffegr1-9W,numcaffegr1-8W,numcaffegr1-7W,numcaffegr1-6W,numcaffegr1-5W,numcaffegr1-4W,numcaffegr1-3W,numcaffegr1-2W,numcaffegr1-1W,numcaffegr2-10W,numcaffegr2-9W,numcaffegr2-8W,numcaffegr2-7W,numcaffegr2-6W,numcaffegr2-5W,numcaffegr2-4W,numcaffegr2-3W,numcaffegr2-2W,numcaffegr2-1W,numcaffegr3-10W,numcaffegr3-9W,numcaffegr3-8W,numcaffegr3-7W,numcaffegr3-6W,numcaffegr3-5W,numcaffegr3-4W,numcaffegr3-3W,numcaffegr3-2W,numcaffegr3-1W,numcicligr1-10W,numcicligr1-9W,numcicligr1-8W,numcicligr1-7W,numcicligr1-6W,numcicligr1-5W,numcicligr1-4W,numcicligr1-3W,numcicligr1-2W,numcicligr1-1W,numlattefr-10W,numlattefr-9W,numlattefr-8W,numlattefr-7W,numlattefr-6W,numlattefr-5W,numlattefr-4W,numlattefr-3W,numlattefr-2W,numlattefr-1W,numlattegr1-10W,numlattegr1-9W,numlattegr1-8W,numlattegr1-7W,numlattegr1-6W,numlattegr1-5W,numlattegr1-4W,numlattegr1-3W,numlattegr1-2W,numlattegr1-1W,nummac1gr1-10W,nummac1gr1-9W,nummac1gr1-8W,nummac1gr1-7W,nummac1gr1-6W,nummac1gr1-5W,nummac1gr1-4W,nummac1gr1-3W,nummac1gr1-2W,nummac1gr1-1W,nummac2gr1-10W,nummac2gr1-9W,nummac2gr1-8W,nummac2gr1-7W,nummac2gr1-6W,nummac2gr1-5W,nummac2gr1-4W,nummac2gr1-3W,nummac2gr1-2W,nummac2gr1-1W,numvapore-10W,numvapore-9W,numvapore-8W,numvapore-7W,numvapore-6W,numvapore-5W,numvapore-4W,numvapore-3W,numvapore-2W,numvapore-1W,numvaporeariats-10W,numvaporeariats-9W,numvaporeariats-8W,numvaporeariats-7W,numvaporeariats-6W,numvaporeariats-5W,numvaporeariats-4W,numvaporeariats-3W,numvaporeariats-2W,numvaporeariats-1W,numvaporets-10W,numvaporets-9W,numvaporets-8W,numvaporets-7W,numvaporets-6W,numvaporets-5W,numvaporets-4W,numvaporets-3W,numvaporets-2W,numvaporets-1W,portatagr1-10W,portatagr1-9W,portatagr1-8W,portatagr1-7W,portatagr1-6W,portatagr1-5W,portatagr1-4W,portatagr1-3W,portatagr1-2W,portatagr1-1W,portatagr2-10W,portatagr2-9W,portatagr2-8W,portatagr2-7W,portatagr2-6W,portatagr2-5W,portatagr2-4W,portatagr2-3W,portatagr2-2W,portatagr2-1W,portatagr3-10W,portatagr3-9W,portatagr3-8W,portatagr3-7W,portatagr3-6W,portatagr3-5W,portatagr3-4W,portatagr3-3W,portatagr3-2W,portatagr3-1W,tempogr1-10W,tempogr1-9W,tempogr1-8W,tempogr1-7W,tempogr1-6W,tempogr1-5W,tempogr1-4W,tempogr1-3W,tempogr1-2W,tempogr1-1W,tempogr2-10W,tempogr2-9W,tempogr2-8W,tempogr2-7W,tempogr2-6W,tempogr2-5W,tempogr2-4W,tempogr2-3W,tempogr2-2W,tempogr2-1W,tempogr3-10W,tempogr3-9W,tempogr3-8W,tempogr3-7W,tempogr3-6W,tempogr3-5W,tempogr3-4W,tempogr3-3W,tempogr3-2W,tempogr3-1W,TARGET
231,1555490,model 13,2017-12-31 00:00:00,10.0,10.0,8.0,8.0,12.0,4.0,9.0,8.0,11.0,9.0,6.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,594.0,709.0,545.0,551.0,436.0,255.0,482.0,486.0,272.0,560.0,594.0,709.0,545.0,551.0,436.0,255.0,482.0,486.0,272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.0,607.0,725.0,555.0,562.0,441.0,264.0,489.0,497.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,487.0,552.0,428.0,440.0,333.0,234.0,376.0,416.0,196.0,287.0,312.0,360.0,280.0,290.0,240.0,138.0,259.0,262.0,155.0,273.0,280.0,347.0,265.0,259.0,196.0,116.0,222.0,222.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
232,1558041,model 18,2017-12-31 00:00:00,439.0,4.0,428.0,844.0,436.0,818.0,1178.0,3.0,1.0,1183.0,0.0,0.0,3.0,1.0,2.0,18.0,10.0,28.0,33.0,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.0,393.0,274.0,307.0,433.0,385.0,350.0,266.0,493.0,374.0,879.0,861.0,785.0,819.0,854.0,894.0,836.0,610.0,942.0,831.0,879.0,861.0,785.0,819.0,854.0,894.0,836.0,610.0,942.0,831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.0,984.0,946.0,1013.0,1115.0,1022.0,942.0,683.0,1069.0,961.0,0,0,0,0,0,0,0,0,0,0,655.0,604.0,567.0,582.0,580.0,636.0,575.0,419.0,656.0,619.0,415.0,389.0,376.0,378.0,443.0,409.0,409.0,267.0,409.0,411.0,462.0,482.0,417.0,439.0,443.0,484.0,442.0,351.0,533.0,436.0,0,0,0,0,0,0,0,0,0,0,95.0,80.0,127.0,63.0,59.0,35.0,38.0,8.0,32.0,8.0,213.0,214.0,197.0,220.0,339.0,375.0,396.0,307.0,449.0,276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
233,1612713,model 18,2017-12-31 00:00:00,1134.0,1593.0,1959.0,395.0,1124.0,778.0,340.0,4.0,1.0,929.0,2.0,2.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0,477.0,572.0,422.0,485.0,497.0,472.0,469.0,615.0,486.0,1086.0,1206.0,1281.0,952.0,1255.0,1068.0,983.0,791.0,1158.0,1063.0,1086.0,1206.0,1281.0,952.0,1255.0,1068.0,983.0,791.0,1158.0,1063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.0,1355.0,1468.0,1165.0,1534.0,1229.0,1116.0,866.0,1277.0,1195.0,0,0,0,0,0,0,0,0,0,0,822.0,907.0,927.0,722.0,1001.0,807.0,754.0,609.0,905.0,819.0,495.0,563.0,586.0,443.0,534.0,474.0,464.0,339.0,504.0,515.0,602.0,675.0,710.0,528.0,764.0,622.0,535.0,462.0,667.0,554.0,0,0,0,0,0,0,0,0,0,0,92.0,93.0,146.0,75.0,36.0,34.0,10.0,14.0,30.0,28.0,87.0,122.0,125.0,144.0,198.0,148.0,112.0,76.0,132.0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
234,1625343,model 10,2017-12-31 00:00:00,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,450.0,502.0,418.0,514.0,416.0,367.0,303.0,276.0,424.0,451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.0,445.0,357.0,479.0,410.0,350.0,425.0,400.0,595.0,496.0,525.0,574.0,474.0,561.0,460.0,421.0,373.0,339.0,507.0,563.0,525.0,574.0,474.0,561.0,460.0,421.0,373.0,339.0,507.0,563.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.0,518.0,424.0,503.0,427.0,369.0,321.0,286.0,436.0,465.0,55.0,37.0,45.0,26.0,23.0,23.0,13.0,7.0,28.0,13.0,545.0,709.0,381.0,566.0,500.0,488.0,327.0,364.0,591.0,592.0,431.0,483.0,398.0,468.0,395.0,344.0,287.0,262.0,409.0,434.0,28.0,28.0,15.0,28.0,25.0,20.0,27.0,19.0,19.0,24.0,23.0,38.0,20.0,37.0,17.0,21.0,24.0,52.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.0
235,1554481,model 20,2018-01-07 00:00:00,0,0,0,0,0,0,0,0,0,0,1130.0,1117.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3732.0,4154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.50400704,439.6230085600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.8850138999999,611.6700078999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.85499589999984,575.3450190000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5885.2000610000005,9363.599954000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12081.300342000002,12150.099917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9809.299998999999,12306.600046999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,1555490,model 13,2018-01-07 00:00:00,10.0,8.0,8.0,12.0,4.0,9.0,8.0,11.0,9.0,16.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,709.0,545.0,551.0,436.0,255.0,482.0,486.0,272.0,11.0,594.0,709.0,545.0,551.0,436.0,255.0,482.0,486.0,272.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.0,725.0,555.0,562.0,441.0,264.0,489.0,497.0,286.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,552.0,428.0,440.0,333.0,234.0,376.0,416.0,196.0,14.0,312.0,360.0,280.0,290.0,240.0,138.0,259.0,262.0,155.0,4.0,280.0,347.0,265.0,259.0,196.0,116.0,222.0,222.0,116.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
237,1558041,model 18,2018-01-07 00:00:00,4.0,428.0,844.0,436.0,818.0,1178.0,3.0,1.0,1183.0,826.0,0.0,3.0,1.0,2.0,18.0,10.0,28.0,33.0,151.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.0,274.0,307.0,433.0,385.0,350.0,266.0,493.0,374.0,213.0,861.0,785.0,819.0,854.0,894.0,836.0,610.0,942.0,831.0,437.0,861.0,785.0,819.0,854.0,894.0,836.0,610.0,942.0,831.0,437.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.0,946.0,1013.0,1115.0,1022.0,942.0,683.0,1069.0,961.0,564.0,0,0,0,0,0,0,0,0,0,0,604.0,567.0,582.0,580.0,636.0,575.0,419.0,656.0,619.0,306.0,389.0,376.0,378.0,443.0,409.0,409.0,267.0,409.0,411.0,252.0,482.0,417.0,439.0,443.0,484.0,442.0,351.0,533.0,436.0,197.0,0,0,0,0,0,0,0,0,0,0,80.0,127.0,63.0,59.0,35.0,38.0,8.0,32.0,8.0,9.0,214.0,197.0,220.0,339.0,375.0,396.0,307.0,449.0,276.0,224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0
238,1612713,model 18,2018-01-07 00:00:00,1593.0,1959.0,395.0,1124.0,778.0,340.0,4.0,1.0,929.0,365.0,2.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.0,572.0,422.0,485.0,497.0,472.0,469.0,615.0,486.0,554.0,1206.0,1281.0,952.0,1255.0,1068.0,983.0,791.0,1158.0,1063.0,740.0,1206.0,1281.0,952.0,1255.0,1068.0,983.0,791.0,1158.0,1063.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355.0,1468.0,1165.0,1534.0,1229.0,1116.0,866.0,1277.0,1195.0,861.0,0,0,0,0,0,0,0,0,0,0,907.0,927.0,722.0,1001.0,807.0,754.0,609.0,905.0,819.0,583.0,563.0,586.0,443.0,534.0,474.0,464.0,339.0,504.0,515.0,415.0,675.0,710.0,528.0,764.0,622.0,535.0,462.0,667.0,554.0,333.0,0,0,0,0,0,0,0,0,0,0,93.0,146.0,75.0,36.0,34.0,10.0,14.0,30.0,28.0,19.0,122.0,125.0,144.0,198.0,148.0,112.0,76.0,132.0,167.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
239,1625343,model 10,2018-01-07 00:00:00,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,502.0,418.0,514.0,416.0,367.0,303.0,276.0,424.0,451.0,418.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,357.0,479.0,410.0,350.0,425.0,400.0,595.0,496.0,418.0,574.0,474.0,561.0,460.0,421.0,373.0,339.0,507.0,563.0,538.0,574.0,474.0,561.0,460.0,421.0,373.0,339.0,507.0,563.0,538.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.0,424.0,503.0,427.0,369.0,321.0,286.0,436.0,465.0,438.0,37.0,45.0,26.0,23.0,23.0,13.0,7.0,28.0,13.0,7.0,709.0,381.0,566.0,500.0,488.0,327.0,364.0,591.0,592.0,627.0,483.0,398.0,468.0,395.0,344.0,287.0,262.0,409.0,434.0,400.0,28.0,15.0,28.0,25.0,20.0,27.0,19.0,19.0,24.0,33.0,38.0,20.0,37.0,17.0,21.0,24.0,52.0,50.0,50.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.0
240,1554481,model 20,2018-01-14 00:00:00,0,0,0,0,0,0,0,0,0,0,1117.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.6230085600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.6700078999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.3450190000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9363.599954000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12150.099917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12306.600046999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1555490,model 13,2018-01-14 00:00:00,8.0,8.0,12.0,4.0,9.0,8.0,11.0,9.0,16.0,12.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,545.0,551.0,436.0,255.0,482.0,486.0,272.0,11.0,314.0,709.0,545.0,551.0,436.0,255.0,482.0,486.0,272.0,11.0,314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725.0,555.0,562.0,441.0,264.0,489.0,497.0,286.0,17.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,428.0,440.0,333.0,234.0,376.0,416.0,196.0,14.0,240.0,360.0,280.0,290.0,240.0,138.0,259.0,262.0,155.0,4.0,190.0,347.0,265.0,259.0,196.0,116.0,222.0,222.0,116.0,7.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
242,1558041,model 18,2018-01-14 00:00:00,428.0,844.0,436.0,818.0,1178.0,3.0,1.0,1183.0,826.0,188.0,3.0,1.0,2.0,18.0,10.0,28.0,33.0,151.0,8.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.0,307.0,433.0,385.0,350.0,266.0,493.0,374.0,213.0,324.0,785.0,819.0,854.0,894.0,836.0,610.0,942.0,831.0,437.0,644.0,785.0,819.0,854.0,894.0,836.0,610.0,942.0,831.0,437.0,644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.0,1013.0,1115.0,1022.0,942.0,683.0,1069.0,961.0,564.0,755.0,0,0,0,0,0,0,0,0,0,0,567.0,582.0,580.0,636.0,575.0,419.0,656.0,619.0,306.0,455.0,376.0,378.0,443.0,409.0,409.0,267.0,409.0,411.0,252.0,323.0,417.0,439.0,443.0,484.0,442.0,351.0,533.0,436.0,197.0,326.0,0,0,0,0,0,0,0,0,0,0,127.0,63.0,59.0,35.0,38.0,8.0,32.0,8.0,9.0,24.0,197.0,220.0,339.0,375.0,396.0,307.0,449.0,276.0,224.0,391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
243,1612713,model 18,2018-01-14 00:00:00,1959.0,395.0,1124.0,778.0,340.0,4.0,1.0,929.0,365.0,435.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.0,422.0,485.0,497.0,472.0,469.0,615.0,486.0,554.0,566.0,1281.0,952.0,1255.0,1068.0,983.0,791.0,1158.0,1063.0,740.0,916.0,1281.0,952.0,1255.0,1068.0,983.0,791.0,1158.0,1063.0,740.0,916.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468.0,1165.0,1534.0,1229.0,1116.0,866.0,1277.0,1195.0,861.0,1021.0,0,0,0,0,0,0,0,0,0,0,927.0,722.0,1001.0,807.0,754.0,609.0,905.0,819.0,583.0,691.0,586.0,443.0,534.0,474.0,464.0,339.0,504.0,515.0,415.0,445.0,710.0,528.0,764.0,622.0,535.0,462.0,667.0,554.0,333.0,476.0,0,0,0,0,0,0,0,0,0,0,146.0,75.0,36.0,34.0,10.0,14.0,30.0,28.0,19.0,13.0,125.0,144.0,198.0,148.0,112.0,76.0,132.0,167.0,180.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
244,1625343,model 10,2018-01-14 00:00:00,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,418.0,514.0,416.0,367.0,303.0,276.0,424.0,451.0,418.0,492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.0,479.0,410.0,350.0,425.0,400.0,595.0,496.0,418.0,489.0,474.0,561.0,460.0,421.0,373.0,339.0,507.0,563.0,538.0,598.0,474.0,561.0,460.0,421.0,373.0,339.0,507.0,563.0,538.0,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,503.0,427.0,369.0,321.0,286.0,436.0,465.0,438.0,520.0,45.0,26.0,23.0,23.0,13.0,7.0,28.0,13.0,7.0,22.0,381.0,566.0,500.0,488.0,327.0,364.0,591.0,592.0,627.0,658.0,398.0,468.0,395.0,344.0,287.0,262.0,409.0,434.0,400.0,489.0,15.0,28.0,25.0,20.0,27.0,19.0,19.0,24.0,33.0,22.0,20.0,37.0,17.0,21.0,24.0,52.0,50.0,50.0,69.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.0
245,1554481,model 20,2018-01-21 00:00:00,0,0,0,0,0,0,0,0,0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
